f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,class
15.33283757,9.204989703,17.30291104,3.202376951,15.66821913,0.332853572,4.239040373,14.82018896,6.738632541,21.59682247,-0.877412569,-2.847392044,13.151068,2.691844666,0.061293716,11.45922333,B
14.82871753,4.638486728,19.18351775,18.09682038,6.172754239,3.137537683,3.544041103,6.995099344,11.27006261,7.944116162,1.837053357,-0.313899599,3.686100401,1.907303771,-0.004861494,4.995138506,C
13.05223962,7.797897136,20.28560439,1.046140449,18.40192973,2.812363868,0.968995996,23.75078888,6.961447848,20.7417713,6.934003542,-8.098454908,13.70373733,2.193400354,3.967001771,11.91978111,A
8.691880358,14.90996887,16.59176837,11.14723134,6.763306248,1.143953834,5.745587805,10.89666529,9.474109335,16.79533875,-2.505953552,-2.39073032,2.670298978,0.600100129,-1.955959355,3.044040645,C
6.536863991,11.77436762,7.628704981,10.13652507,6.847143208,3.455566447,4.830884884,6.498338642,13.59647986,9.684787737,-3.303623417,-3.790322893,-8.810826174,-0.497574714,-2.738540393,2.261459607,F
17.22344892,8.953865621,19.41603976,5.548629881,17.27988008,1.188617918,3.211819142,30.80383376,9.079996486,21.12222658,0.621132034,-4.143046311,5.608085212,1.562113203,0.810566017,5.173404343,B
11.45577016,12.75148907,13.53270709,1.021167741,18.38319106,0.580034203,3.136965619,31.48088782,8.977489348,20.0717686,-5.192701755,-10.72164096,8.001587533,1.833597922,-2.096350877,7.167989611,C
18.82347945,7.705911633,19.45221903,5.316617483,15.21031195,3.948371761,1.492344234,7.306667621,13.61144532,9.448976108,0.925122974,-5.708497815,6.738486708,1.592512297,0.962561487,2.595828706,D
6.540826518,12.13674137,6.344649009,10.78392705,5.258353703,0.889613864,4.877778064,14.34686873,9.106306337,17.25234237,-0.417392536,-10.30504136,3.576284201,1.096047367,-4.731448699,0.268551301,D
15.16030434,9.5009357,16.98323061,15.75949205,6.453147592,0.321108582,4.769908449,28.91872825,7.671710828,20.65780678,1.960719037,-4.043786484,10.59844674,2.26640779,-1.528064609,3.471935391,B
13.0631385,4.148916987,20.39367705,11.75897934,11.60789618,3.848563297,4.400860208,12.38309793,11.83272083,16.49102505,-2.47565487,6.616554733,3.249139964,2.00674141,1.804650755,6.804650755,C
14.16791017,13.34783481,14.71404281,4.102538571,17.71736946,2.244305876,4.189072259,14.2375724,5.894751571,19.0684562,-2.657473387,-7.63157101,8.201754523,1.866959087,-0.828736694,7.334795436,C
21.89068604,9.94078947,20.35521802,8.46084517,11.55606859,0.232367101,3.014468629,25.59800724,5.861240391,20.31534093,-0.362880495,-6.041520035,6.425666897,1.463711951,0.318559753,5.854722414,B
29.06534412,8.945521758,19.96236695,17.90480486,3.886064528,0.542989349,3.197916079,8.15598025,12.93552688,9.502029699,2.933303862,-5.972786076,-7.977247219,2.024267625,-2.088668233,2.911331767,C
23.72537667,9.615639246,19.77808498,11.59316443,5.235636653,3.938020433,2.821611013,8.48855879,8.281598474,15.19540105,-0.275728402,9.207049537,1.307453192,2.818558755,3.434005206,8.434005206,C
18.82762445,5.297190602,21.05727088,17.74953202,4.043732904,0.980973922,4.566517461,21.13992403,7.547294923,19.15406567,13.95008555,-3.7032804,11.08454181,1.587531083,1.611154554,6.611154554,A
12.62014272,14.00160388,16.99042739,14.08553888,4.09196067,3.712005086,4.386758748,28.16337895,6.149433922,19.37399192,12.63664299,-4.617417218,6.073311464,1.512218577,0.901903572,5.901903572,A
17.70179205,5.028259596,19.21317464,17.78278616,4.394023335,0.880200214,5.099546352,14.5454455,7.057769411,20.75701286,2.415507714,-4.657942542,8.569579225,1.657809202,-1.670265797,3.329734203,A
7.798146714,11.28192527,9.032376815,14.05446499,6.602907928,3.222236147,4.555169581,10.86079692,9.646510466,13.0348839,15.86406404,-4.581088039,4.37064153,1.228440255,1.723895993,6.723895993,C
9.159438196,13.32177341,8.665546062,10.36544463,14.48945986,3.669616523,4.015818794,12.64277608,12.05045083,12.21707575,-7.600529681,0.969731088,2.053683129,0.842280522,-1.829411133,3.170588867,F
13.91948961,12.46183565,17.30943801,14.58397896,5.44025391,2.080532344,5.862922848,7.211564124,12.30484441,6.930360566,7.214376298,-3.31922893,-1.109742198,1.359573555,0.087248687,5.087248687,C
9.662534773,13.88013662,9.210817542,18.61132699,3.73916091,2.708630616,5.491377154,9.823744213,10.40551171,6.083666939,1.859255037,4.093913724,8.093913724,-1.131627229,1.837277811,6.837277811,E
12.69584803,5.044144134,19.21565291,5.868310104,16.94154197,3.419175289,5.161896268,15.58158347,4.916675463,21.7535364,-0.461210282,-5.08975221,6.120188761,1.453878972,0.269394859,5.600157301,B
22.7324938,9.346757591,21.96971413,4.546311407,14.73214197,1.8339906,3.773889873,6.576881757,11.85423268,6.048973307,-0.128627868,-1.848988433,-1.706788267,1.487137213,0.435686066,0.372503155,D
9.412829244,13.47243179,16.49789188,12.97651156,6.367320479,3.384485739,1.053992134,9.355896944,13.39766691,6.694108751,-3.999282267,-0.340850554,3.659149446,0.776240824,-1.475174964,3.524825036,E
31.32116494,4.131274134,20.43144431,7.236436465,12.41129671,2.221515082,2.597522799,23.85336043,9.020919879,19.0182416,3.92812263,1.417036172,11.03325263,1.892812263,2.464061315,9.69437719,A
19.5010162,6.292750364,21.05326257,11.22571439,8.505465636,2.952611569,3.346153399,8.446493898,13.66814406,7.902104173,0.005947299,-6.259337449,-0.355691877,2.011237544,-2.939903779,2.060096221,C
31.31984767,9.257272092,21.48012086,12.59582613,10.78596433,2.042200045,4.363064205,20.01882106,4.082096296,21.6561763,12.16981741,-8.168993709,12.66439643,2.716981741,6.584908703,11.0536637,A
8.903046074,9.698741383,13.13231466,5.707767491,15.59202419,2.143006935,5.135365675,17.97069942,5.572232827,20.20232057,-6.478188007,-12.24203288,12.3927526,2.565458767,-7.053727369,10.82729383,C
12.95042493,12.47202493,12.01983494,7.401656557,10.23022809,3.589036819,5.015280736,13.9118075,8.836222516,16.05829958,-7.326612253,-5.695865728,3.161665747,1.426799389,-4.538263783,0.461736217,D
26.83609648,8.895680724,19.40725213,18.32492846,1.745565104,2.897579643,4.188598326,12.46029745,12.568053,13.1338357,14.24282562,3.61195996,3.970111828,1.558727978,4.732356387,9.732356387,A
9.428024343,15.71645098,12.36627785,8.66373486,15.10406027,3.272861856,3.043597417,9.558404037,10.27492417,6.775396761,-6.303879376,3.587517598,7.587517598,0.680278001,-0.414504178,4.585495822,F
15.99420529,4.59980721,19.36150106,18.23492653,2.051494649,2.598496314,0.677483831,29.38609721,4.828099815,20.50579451,10.40032827,7.293107485,15.25065989,2.130859285,5.305543519,10.30554352,A
29.60567763,6.146027274,20.86423648,17.91992969,1.333636317,2.292081876,5.466407805,13.67968659,8.269379048,19.51270034,6.045139976,4.708732491,6.410094571,3.598398954,3.139923532,8.139923532,A
9.379595081,11.46098132,7.237108091,15.6868049,9.025928521,2.29753924,5.345529129,6.08012376,11.74349843,9.790642356,0.955816588,-8.744002692,-1.189007212,-0.461693471,-3.737713641,1.262286359,E
7.13785302,10.33693386,8.730502428,10.0928051,13.0096613,2.582298692,4.401828648,9.862047857,13.7372976,8.16129933,-7.752265891,-1.2767899,-2.467037055,0.485093193,-2.803395598,2.196604402,F
15.00041975,9.737068505,17.84304955,3.598238042,17.2668199,0.488196653,5.108620062,8.773580775,11.45692998,7.063951808,-6.082916373,-8.916988063,-1.682979843,0.891708363,-2.541458186,-2.722167043,E
13.15753044,8.296483692,17.79991083,15.71211114,10.16621102,3.211077651,3.757622556,9.790596939,12.10115494,16.46299763,0.416567285,0.367224062,4.012715452,0.80711452,-0.076181486,4.923818514,C
6.998192679,13.32846187,6.503804362,7.074363687,12.3629887,3.764991734,3.832169731,27.64001082,4.2775413,19.90224646,-10.68300985,-0.785612717,6.042430852,1.507071809,-3.331424428,5.535359044,E
10.89103494,15.93260162,12.89614857,8.668048887,10.09063897,0.572792338,5.228265379,23.988421,9.197691306,20.01395602,-10.21942166,-11.88522676,10.7790511,2.296508516,-7.840366565,9.48254258,C
9.298992587,13.71200479,6.664087914,16.13955856,2.008408467,0.596043797,5.13106372,19.61428794,9.854854525,19.25917447,9.795980057,-4.762379229,8.009302328,1.834883721,0.131337002,5.131337002,B
13.28386978,15.11837026,17.45162724,14.59649665,4.847896054,3.183165656,5.941748419,26.64653805,8.882014888,19.33941618,13.23692142,-3.463055826,5.83251058,1.472085097,1.532957094,6.532957094,A
12.19209808,8.243800271,21.45787054,5.560630059,16.1542483,2.936757689,2.913334375,9.053487534,13.88478704,6.022316936,8.95720409,-10.6827868,8.237935719,2.395720409,4.978602045,1.147978717,C
9.836789182,14.47235914,12.08802272,5.946154513,18.13517066,2.967588196,1.210162406,25.57000121,9.361652393,19.24698973,-8.709628284,-9.074034866,10.07001306,2.17833551,-2.322794116,8.891677551,D
6.532420544,10.02299885,7.618726691,12.69156577,12.49616498,1.976763311,3.820385425,9.158643915,13.8831211,7.45776081,0.88561437,-11.76183052,-6.220926734,-0.02516103,-5.012692457,-0.012692457,F
15.64651687,4.344105723,19.28813329,13.04567222,6.471892706,2.893075982,5.672554084,30.48393122,4.071003624,19.87090495,-2.752307976,-2.18985916,5.722114669,1.955353916,-1.933851644,3.066148356,B
7.690692747,11.86658079,6.697206514,11.7196195,13.15743568,2.830692254,4.573677112,8.363972396,11.42739383,12.59121033,-6.293105291,-4.886119441,4.763497176,1.293916196,-3.942492757,1.057507243,F
8.844084249,11.79559584,9.485895952,12.15561344,10.65156781,1.471293669,3.565935668,10.3908151,10.99888289,15.09280764,-1.623106751,-3.112757692,4.18974376,1.198290627,-2.036092393,2.963907607,D
15.93745384,12.6289835,12.82038867,11.68192289,5.335174483,2.483968119,4.831299971,20.00461942,4.477585149,21.30180125,-2.491242583,-8.755849095,8.954353672,1.992392279,-4.604414435,0.395585565,C
6.23709754,12.26077735,8.944836896,9.407432608,10.70955576,1.624671334,3.851223833,8.318084793,9.673204357,13.78920896,-8.358136287,-14.08331521,1.728891406,0.788148568,-8.290915409,-3.290915409,E
13.25817683,8.080188831,17.26125587,11.06937825,10.13284816,2.443292901,4.524552046,6.711480636,13.68514279,9.865087983,-5.12178003,-8.183857812,0.391274892,0.758294735,-5.023719096,-0.023719096,D
8.66282368,10.83209466,9.581448516,14.03207286,4.547247065,2.215112398,5.238541647,7.507817984,10.8941557,9.161038821,6.534907876,2.604228108,6.604228108,0.071328655,2.385488681,7.385488681,D
7.62703504,12.305397,9.990019567,9.653757828,14.00672929,1.451156135,3.450239438,12.74471803,15.35064229,15.83642617,-7.376442931,-2.277082619,2.845063819,0.974177303,-3.12622849,1.87377151,E
29.81966969,4.166917479,21.53219197,6.266780275,12.19648189,3.075795822,1.050754546,12.46133234,10.96607672,12.34138881,10.72270267,14.95036322,5.15814612,2.572270267,5.861351335,8.578406859,B
8.314727793,15.79835237,13.8210142,15.36789308,10.73450012,1.410588034,5.357388316,26.87428118,4.533611299,20.03966969,0.463533984,-9.33318258,11.92279855,2.487133092,-4.106275913,0.893724087,C
7.215502994,11.84216398,7.416133994,12.1965432,13.13509773,0.790913256,5.140081944,9.176884973,10.0325887,6.327792445,-5.739937929,-12.65472168,-7.464697171,-0.426282958,-7.041118517,-2.041118517,F
26.96023729,9.004822432,20.54330454,11.99144066,9.114498792,3.394295086,3.060524585,6.428446417,11.45658165,7.676755805,-0.37930941,3.658949756,7.658949756,2.613248496,1.096401713,6.096401713,C
8.757428728,8.888523998,16.8471341,9.745999056,14.59139781,3.926264229,0.44100843,23.58810669,5.541108946,19.20970812,-5.990881789,4.730283778,12.27278906,2.545464844,0.139897793,10.72732422,C
19.74601972,5.146085108,21.27502047,8.408822901,12.35503987,3.503454857,3.1944713,21.92557665,6.355639399,21.60510216,12.05669667,4.122425515,13.86228654,2.705669667,6.528348333,12.05190545,A
8.021938505,10.69460669,15.39756127,12.85431372,14.70684283,2.869436135,4.691081498,8.650503803,11.87289743,7.585252994,-11.03539827,1.266141181,5.266141181,1.405278658,-2.564624077,2.435375923,F
10.22854104,9.790432955,17.22239579,6.919123894,11.42802724,0.604039025,3.113282652,9.525559022,10.24708851,9.113792734,-11.38024367,-5.447627318,-2.907914286,0.923041821,-5.448238967,-0.448238967,E
13.06151782,9.696565651,13.85184077,17.73389771,4.093517175,3.090150721,0.556368304,23.47277668,8.196957557,19.46107587,3.184624766,0.879398418,10.8252983,2.304216383,0.829238866,5.829238866,B
7.711046858,10.4934167,8.610508861,5.845671449,15.24680114,3.651761347,0.95172275,8.725474318,10.58491254,17.65735526,-19.9363678,-9.961820681,0.830712786,0.638452131,-3.191609999,1.808390001,F
22.42227019,4.239976282,21.31490144,12.68919798,11.99852736,1.264436676,4.612087137,24.40389346,9.709931577,20.36808054,-4.628888676,-2.526858383,9.652685883,3.116466904,-2.543413162,2.456586838,B
15.17621001,12.37506824,15.3704717,14.82910535,2.113836844,2.159873513,5.756383423,14.14605306,7.308002318,20.63300691,5.271390092,-2.322040276,8.643895561,1.94064926,0.016997408,5.016997408,B
7.997512518,13.22149025,6.332260799,10.42086484,14.26198454,2.087979922,4.822328892,12.01532841,13.41244017,14.10087191,-8.506977835,-5.404092956,3.694239655,1.115706609,-4.71178319,0.28821681,F
8.421138828,11.56089167,9.771367168,10.46144599,10.3778622,2.102934434,5.347088167,14.71063452,7.636376848,21.79733477,1.388264373,-3.781496837,6.048558808,1.508093135,-1.561890922,3.438109078,C
15.45688856,4.729193686,19.41013016,9.948974689,14.09396774,3.297017079,2.161575032,7.164481884,10.20067972,8.296001328,9.794327246,0.027598212,4.027598212,2.479432725,5.397163623,2.259174995,C
20.90477121,4.009158667,21.98022503,10.98350456,15.76515321,3.467158227,3.943676866,8.232540764,11.64335278,16.64720586,1.024678416,0.295344172,2.548787134,1.602467842,1.012339208,3.476894705,C
6.441429187,10.0122393,8.293254715,11.48579108,15.23886944,0.388120273,3.942933085,9.06084707,11.69026265,9.581244468,-6.064063898,-2.448881624,-1.43266475,0.145319042,-2.869716651,2.130283349,F
9.62081666,10.25115526,8.402270367,18.4245497,1.60001711,3.354570695,5.659788868,13.40219125,8.213221031,19.57756363,4.730369221,9.887285821,8.744488879,1.957414813,4.968961397,9.968961397,C
19.60876826,6.898453657,21.87931519,12.45977456,12.14350526,2.647360198,5.074518281,12.11081377,5.266592913,21.07227923,-0.135149517,-1.141807934,5.626547553,2.601958625,-0.842874018,4.157125982,B
8.181623707,10.16287473,17.59864053,10.49023265,12.96988087,2.281097126,4.849065257,13.92980436,12.62268546,14.00071012,-0.671199478,5.271731541,2.401148505,0.955721894,1.695421606,6.695421606,D
6.665304318,12.69816372,9.234285514,14.37979024,7.822996097,2.903484706,0.577666526,12.34067991,12.64493598,16.36263559,-3.905488515,1.026627334,2.982131316,0.997021886,-0.881944073,4.118055927,D
8.82270416,13.47110956,7.720712964,12.73226527,15.8267591,2.243182445,5.062624577,18.94617469,9.69675404,20.04226876,-10.86333869,8.135658036,10.06014544,2.176690907,0.340689508,8.883454537,E
12.3935406,8.063115266,15.76275071,17.63155243,4.961927157,0.080317824,4.992575044,15.78293385,13.71241216,17.68142421,3.61484147,-1.576326473,1.330066389,0.724368571,-0.086425663,4.913574337,B
13.37898422,12.5417662,13.90877237,14.02417443,7.652487315,2.029791758,5.598625637,8.36119966,10.13904133,7.408544731,-2.502463338,3.064386107,7.064386107,1.062348904,0.317878377,5.317878377,D
7.353393448,10.41535675,9.726720928,2.867219584,14.91770814,3.631506313,5.420070859,27.62722177,6.705815409,21.76922737,-21.99046332,-11.19427799,7.878897581,1.813149597,-4.400695359,7.065747984,E
7.655680054,10.2688283,6.765325923,3.643508949,15.91855062,3.247573255,2.013629041,19.33934186,6.912693913,20.5260677,-13.54028687,-6.124172125,15.3332113,3.055535217,-1.857983349,13.27767608,E
23.96960333,4.924522674,21.83599925,11.84814715,10.33301636,3.892893624,5.430300909,6.622556788,13.21814327,8.200007063,-0.062428913,1.925663544,5.925663544,1.493757109,0.468785543,2.844051879,C
8.410814903,15.53516366,13.19416957,9.187897962,15.92813997,3.339255662,4.542221071,7.187838827,11.31208951,9.85938894,-10.12880621,-0.407791515,3.592208485,1.126711383,-3.035448016,1.964551984,F
10.17352709,9.268030334,17.28319523,7.563608454,14.47288375,3.104200803,4.447528109,9.08898782,12.30757199,7.776559384,-10.74633686,-2.275915211,-0.389536052,0.647967961,-3.968215553,1.031784447,E
7.91749705,13.9344621,9.789726191,16.18045842,5.454805878,1.201062303,4.345067063,26.43916825,8.273469123,21.52492705,2.120063805,-8.131048361,10.27047812,2.211746353,-3.191254199,1.808745801,C
11.18240649,12.44362784,17.76082522,11.62185567,6.914302898,1.378672441,3.69951798,29.42248029,9.031282247,21.1828431,-2.528549538,-7.731682923,7.216297318,1.70271622,-4.187005269,0.812994731,B
10.56352507,8.05785398,13.41663186,11.44958753,11.70554659,1.186738474,3.676668006,17.58684168,4.606503898,21.32090799,-8.752990697,-6.099054806,6.563227158,1.593871193,-5.062853844,5.969355965,C
17.66028742,6.480816235,20.92350095,3.537666271,16.22286174,2.878690416,2.83632613,12.09360063,4.766643373,21.2059061,7.936463025,-7.847759173,9.908231069,2.293646302,4.468231512,8.756859224,A
19.01829474,5.135148931,20.09678931,12.29598542,12.11820796,2.439947028,2.712484569,13.75810009,12.44039104,15.95260239,2.181993515,-0.839496875,4.14019681,1.718199351,1.590996757,1.671767285,C
20.16479039,6.418186108,21.83309049,8.408312188,14.93093411,2.66831233,5.497439175,11.95465816,14.08603985,16.55073157,0.289687114,-8.431152951,3.297019543,1.528968711,0.644843557,-1.101681922,C
11.5233605,14.47590892,14.71555264,6.131877592,17.40593449,2.273686192,4.691607401,8.007169067,12.27859063,17.49514685,-7.853228233,-6.986574427,1.303800014,0.714677177,-4.193451023,0.806548977,D
15.67530095,12.84442474,15.08647181,7.696017863,12.07357476,2.94276662,4.780322542,8.333903422,13.91986301,16.49367689,-6.122935031,4.204412154,0.578307196,0.760142138,-0.112228694,4.887771306,D
6.814117745,12.23793823,7.430109752,14.54324858,5.088854359,2.331528763,5.437458663,9.49317941,13.05290748,6.32942054,-3.555051306,-0.850989253,3.149010747,-0.384649003,-1.576675015,3.423324985,F
12.72533934,6.81324971,21.94878352,9.52456646,11.68249064,3.650240799,5.792943014,21.56513961,6.380466047,20.40644527,4.075302925,-2.866502649,6.710228228,1.907530293,2.537651463,6.091856857,A
20.90392819,7.279795116,20.5846667,15.59811943,6.602263915,2.758407987,4.759758282,23.28851841,5.905984016,20.5485841,-4.795977091,-1.626435804,16.10861524,1.838365052,-2.210009191,2.789990809,A
12.18881835,8.60922725,20.78943912,12.81815746,14.43546768,3.205910837,2.714679721,14.19740297,10.50326233,12.7991586,0.967749464,-0.362403205,5.44941233,1.596774946,0.983874732,3.173334915,C
9.017828575,12.78363636,7.829470892,15.36328931,6.817326723,3.865714411,5.10424092,21.17504945,7.611416897,19.91127523,16.2317818,1.545014107,12.02344066,2.503906777,4.368367994,9.368367994,B
11.13557666,12.59542493,15.92596613,13.65486482,6.704940206,1.864078423,5.211168465,6.381570527,13.67920098,8.291719386,1.113891206,-3.829377403,-2.808130242,1.113104331,-1.65043445,3.34956555,D
30.9032965,9.925607403,20.95248829,10.15409652,7.032911403,2.793754301,4.34868182,7.938596368,12.16632015,7.377950282,-1.08383248,3.218763101,7.218763101,2.428162783,0.736859839,5.736859839,C
7.189761204,12.88443084,7.940700709,14.22940541,3.943536856,2.187732285,3.532245988,12.68292377,15.54677766,14.55636153,4.939255862,0.741213106,1.23989354,0.706648923,1.210319427,6.210319427,D
10.62087404,10.39280035,17.39730547,1.208494113,16.89786533,3.795069888,5.285243962,21.71226999,4.812539414,19.6781488,-9.218327335,-3.378245693,6.953048663,1.658841444,-4.109163667,6.294207219,D
8.346958329,12.40525943,8.851019949,9.661747437,11.66372933,0.042718559,4.604666275,10.2175475,9.014678823,16.05895175,-8.667221446,-2.94196213,0.792411866,0.632068644,-3.725956249,1.274043751,E
10.80473625,14.68966694,17.60905446,14.05985131,1.647122861,2.22356688,4.524531293,7.291969937,13.63816811,6.036899431,5.030733963,2.083201558,6.083201558,0.707678725,1.792350806,6.792350806,C
7.549741332,10.96847836,9.347404404,15.8213722,4.783231989,2.2136072,1.990037095,8.687001617,11.26844658,9.423077348,2.811615355,-0.408464162,3.591535838,0.055749817,0.199377105,5.199377105,D
13.82869879,12.23006217,13.88354539,10.00309355,12.01368336,2.240344699,0.517289306,9.13276525,10.91572539,8.532419895,0.770869723,4.699034274,8.699034274,0.779079684,1.817315045,6.817315045,D
14.79332615,13.9126263,16.86455116,16.15587674,4.444074416,0.726178263,5.726433076,12.33117732,7.101660863,21.31288038,15.67565241,-4.255255231,7.760925716,1.793487619,1.812556758,6.812556758,A
6.505360016,10.12441446,9.184743602,12.17791936,10.22575824,2.560049286,4.176304167,19.40356252,5.056402314,21.36696786,-2.287196468,7.643609563,6.615288513,1.602548085,2.279704867,7.279704867,C
6.886960113,13.8559655,9.86684962,10.88169313,12.71947491,3.851430756,5.037653949,15.43606261,10.61607435,13.79060172,-2.102789641,-0.351399598,4.790398969,1.298399828,-1.005447243,3.994552757,E
8.125684818,10.73681112,6.030867068,18.15898036,6.872732865,1.909192552,3.634350976,15.05614896,14.96980447,15.40200668,9.593635862,-12.30956341,5.464892057,1.410815343,-3.063909123,1.936090877,C
26.71020391,6.648696437,20.21465483,18.15822226,3.475942538,2.678704108,5.690816426,26.77526355,9.833499218,21.01126619,10.34176094,-12.15848043,19.58831921,3.048458581,-2.813926613,2.186073387,A
11.82097607,12.72786079,14.87629334,14.48583881,5.102956138,2.691247183,1.802960074,13.19844605,11.83332849,17.32129279,11.14507962,12.44049803,1.733798426,0.598384398,7.636477417,12.63647742,B
11.81560375,8.24568344,14.04916293,18.21761392,6.149211833,3.461310552,2.927337572,14.04022851,10.33223172,16.61107171,8.836623182,4.696588981,4.777316376,0.603877557,3.832734538,8.832734538,B
8.227484933,11.43822713,6.718824414,2.471273068,17.86002244,0.516843094,3.347991788,8.417642983,11.87950644,8.978206973,-20.74750211,-6.196550148,-2.49027326,0.202617059,-8.102104755,-3.102104755,F
26.38987019,5.44133846,19.35504194,17.49341416,4.026812835,3.392164738,5.743293912,22.55007258,4.56403101,21.29337408,2.972614424,0.694148245,10.57257899,2.166148029,0.699048708,5.699048708,A
15.86137565,14.27245765,14.09980701,14.45249912,3.684607024,3.723338379,1.373793388,13.32023952,15.97129003,16.72410073,9.439823469,7.708779508,1.306633833,1.407005196,5.238613996,10.238614,B
8.920730825,13.59946779,8.595144622,14.3868185,8.343821166,3.510512548,4.220508274,24.51071322,8.635196421,20.63223597,0.333071692,-18.10219606,10.54114422,2.25685737,-7.792647104,-2.792647104,C
8.153349004,15.66896187,13.49134015,16.39205682,2.189012865,2.216991456,4.509302933,7.458004127,11.73021151,8.195019856,9.631491283,-5.885021728,-2.774780367,0.981180011,-0.377552899,4.622447101,D
9.958175058,13.04980915,8.625636334,6.104954379,11.69902393,2.856297285,4.991922376,12.75535066,9.528455716,14.27843046,-5.786684277,1.71589021,1.61378912,0.768964853,-1.065050148,3.934949852,E
8.203603851,10.36465501,7.574691545,14.30779041,1.124947564,3.662942605,5.499599467,14.49262069,8.819976047,14.95422483,2.727455999,-12.25498489,5.128205964,1.354700994,-4.757713038,0.242286962,C
15.43218325,8.49732306,17.16297816,15.65269171,4.514067588,2.18941758,4.474098186,15.74092788,15.50532315,13.06137149,3.605222015,-7.948429621,4.432432581,0.696792652,-2.743873505,2.256126495,C
26.67198767,6.916587432,20.14997359,13.34741422,7.327751559,2.647241005,0.883185408,9.764290423,12.32774668,7.585751318,-2.739245117,5.391002441,9.391002441,1.684299189,1.228106405,6.228106405,C
10.34947415,8.222542894,16.37909168,12.4844489,9.68696505,0.15278105,4.800580509,22.41134333,7.542822191,20.31095026,-0.856362119,-2.819693621,7.833573993,1.805595665,-1.722296205,3.277703795,B
28.55594729,9.600427273,21.00462013,12.37835183,11.53728605,3.07851219,3.413728201,14.50237537,13.30793857,17.07362463,1.737170726,6.64890663,4.442921621,1.673717073,1.368585363,6.171842292,B
14.93014487,11.37301491,17.06618117,18.62776961,4.151084638,3.643269447,5.180284424,14.21155753,8.781780764,20.45611361,2.285263391,-8.515483957,10.27702637,2.212837728,-3.310135801,1.689864199,B
16.13846578,7.041771387,20.8101841,13.89847321,12.21790282,3.032326819,0.283455845,13.310864,9.332464829,17.98997872,1.736368997,4.250963471,4.436002525,2.284213257,1.871993695,6.871993695,B
8.824821521,9.767200535,15.47468131,9.578103649,15.57467254,2.308888479,3.56241527,6.476644101,13.03588205,6.6280342,-9.223870691,-1.488397792,-2.075563333,1.309784765,-3.259466753,1.740533247,F
11.13770715,9.52374818,14.68216471,5.355222293,14.35829669,3.528539797,1.785516706,14.92788547,9.644139367,20.26261049,-7.545592004,0.850493498,6.384397679,1.56406628,-1.865359043,5.820331399,D
6.137856925,12.48728199,8.75853583,13.02993789,7.841320358,3.28442319,2.907055826,13.64597554,14.71656457,12.91123264,-4.542700465,-0.714259399,3.20735919,1.034559865,-1.766616532,3.233383468,E
12.4136808,5.270051108,21.2989724,2.584846513,17.63281179,2.664594177,4.187593682,15.60934008,10.24070226,13.84704102,5.526329926,-6.816523194,3.111912325,2.052632993,3.263164963,2.357414484,C
27.63815556,9.852224686,21.96476767,17.49955457,2.712049515,3.0112475,0.224405596,22.02056378,4.272548585,20.42418223,1.756471167,4.89536127,15.42745569,1.519593616,2.145518321,7.145518321,A
17.40390934,4.914472685,19.24214377,17.80857399,3.286887573,3.246259216,5.806896859,8.582039266,10.82039432,7.335360705,3.225767151,9.371730175,13.37173017,2.919062674,4.377996027,9.377996027,C
11.700337,13.11850043,14.83241097,5.262768035,14.31985385,2.289654545,1.616543953,22.21282585,6.246224639,19.21735946,-4.215908561,-14.1124384,5.994577092,1.499096182,-4.789064396,5.49548091,C
9.442980606,12.49238902,6.503740588,10.97161029,11.78837271,1.473528501,3.122565999,9.430340384,11.90726738,8.455016504,-2.994660222,-2.224386512,-5.615406782,-0.112049862,-2.008826102,2.991173898,F
9.005784979,10.93853216,12.4440424,11.750701,8.558256843,2.826322792,0.714523523,17.91841455,8.253238795,19.61875493,0.15495145,1.824289669,6.271908579,1.545318097,0.465525225,5.465525225,C
18.56860683,5.587499486,19.22945128,17.63418645,3.732645914,2.77120461,2.093714258,7.240943925,13.32436912,6.936577706,7.871312991,1.566315647,5.566315647,1.992597163,2.287126434,7.287126434,C
10.33072911,14.98699046,16.62777132,18.84182445,2.997157806,0.380146191,5.040664483,8.227450084,11.22119216,7.468189997,23.67071959,-1.215414741,-4.782695909,1.360939169,5.077923755,10.07792376,B
9.972039251,11.05948712,6.961585385,15.21772748,6.923243982,2.598127961,4.159444463,13.67888499,9.382351053,21.85191279,8.428603068,-6.310239499,8.552875308,1.925479218,-0.855449024,4.144550976,C
9.246257844,12.73956305,7.05033684,15.37881282,10.49013761,2.063722815,3.204330786,23.08735744,6.962381196,19.57121418,-1.553240858,0.193177223,9.802664648,2.133777441,-0.641153038,4.358846962,D
16.96253668,7.837298728,19.2662663,7.009661759,11.76316242,2.379208307,4.68423544,11.83659261,11.82709434,15.88671764,7.542749088,9.315546495,4.179354443,2.254274909,4.271374544,5.846278787,B
13.438654,9.67802811,17.28000292,14.66903961,6.821657776,2.264272589,4.103223946,9.792992192,10.63680848,9.569748497,4.369046762,4.973655833,8.973655833,1.345296287,2.831284954,7.831284954,C
6.816185794,11.01512967,8.401907986,3.454723431,18.89103717,2.460788225,2.69475002,31.69839854,4.170826316,21.18955017,-11.9742383,-5.184542979,7.440643379,1.74010723,-2.301581292,6.700536149,E
